,source,dbType,source_type,jobType,run_time,total_objects_count,avg_object_run_time,avg_run_time,max_run_time,min_run_time,std_run_time,avg_table_run_time,max_table_run_time,min_table_run_time
6308,Symix Pharr1,progress,db,raw,4696,387,41.6486,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6309,Symix Pharr1,progress,db,hive,207,21,38.1429,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6310,Symix Pharr1,progress,db,raw,4828,387,44.8786,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6311,Symix Pharr1,progress,db,hive,202,21,37.5238,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6312,Symix Pharr1,progress,db,raw,4965,387,44.3953,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6313,Symix Pharr1,progress,db,hive,384,21,75.2857,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6314,Symix Pharr1,progress,db,raw,4563,387,42.4393,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6315,Symix Pharr1,progress,db,hive,239,21,45.3333,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6316,Symix Pharr1,progress,db,raw,4949,387,46.1835,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6317,Symix Pharr1,progress,db,hive,256,21,44.5714,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6318,Symix Pharr1,progress,db,raw,4702,387,43.4393,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6319,Symix Pharr1,progress,db,hive,325,21,67.1905,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6320,Symix Pharr1,progress,db,raw,4754,387,44.6227,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6321,Symix Pharr1,progress,db,hive,1695,13,317.0769,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6322,Symix Pharr1,progress,db,raw,4465,387,45.9276,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6323,Symix Pharr1,progress,db,hive,2223,15,456.3333,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6324,Symix Pharr1,progress,db,raw,3122,387,32.0362,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6325,Symix Pharr1,progress,db,hive,1118,21,238.7619,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6326,Symix Pharr1,progress,db,raw,4897,387,48.9793,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6327,Symix Pharr1,progress,db,hive,199,21,38.4286,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6328,Symix Pharr1,progress,db,raw,4609,387,45.4755,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6329,Symix Pharr1,progress,db,hive,196,21,38.0476,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6330,Symix Pharr1,progress,db,raw,4416,387,42.1318,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6331,Symix Pharr1,progress,db,hive,214,21,38.1905,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6332,Symix Pharr1,progress,db,raw,4554,387,43.6253,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6333,Symix Pharr1,progress,db,hive,203,21,40.7143,458.475,2223.0,163.0,450.673328892,75.4495406737,213.914285714,27.5
6334,Symix Pharr1,progress,db,raw,4477,387,42.7623,4625.225,5760.0,3122.0,365.743044192,45.8679661322,2790.8,22.3783783784
6335,Symix Pharr2,progress,db,hive,189,21,36.7619,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6336,Symix Pharr2,progress,db,raw,2939,387,30.2171,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6337,Symix Pharr2,progress,db,hive,347,21,76.3810,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6338,Symix Pharr2,progress,db,raw,2731,387,27.9793,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6339,Symix Pharr2,progress,db,hive,584,21,97.9524,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6340,Symix Pharr2,progress,db,raw,2768,387,28.4419,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6341,Symix Pharr2,progress,db,raw,2809,387,28.9121,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6342,Symix Pharr2,progress,db,hive,392,21,87.8095,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6343,Symix Pharr2,progress,db,raw,2824,387,28.9767,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6344,Symix Pharr2,progress,db,hive,342,21,72.9524,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6345,Symix Pharr2,progress,db,raw,2802,387,28.7209,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6346,Symix Pharr2,progress,db,hive,348,21,72.6667,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6347,Symix Pharr2,progress,db,raw,2865,387,29.3747,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6348,Symix Pharr2,progress,db,hive,415,21,92.0952,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6349,Symix Pharr2,progress,db,raw,3621,387,37.1886,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6350,Symix Pharr2,progress,db,hive,398,21,84.9524,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6351,Symix Pharr2,progress,db,raw,4310,387,44.3902,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6352,Symix Pharr2,progress,db,hive,342,21,72.1429,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6353,Symix Pharr2,progress,db,raw,2859,387,29.3075,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6354,Symix Pharr2,progress,db,hive,392,21,80.5714,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6355,Symix Pharr2,progress,db,raw,2834,387,29.0568,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6356,Symix Pharr2,progress,db,hive,536,21,103.7143,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6357,Symix Pharr2,progress,db,raw,2868,387,29.3721,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6358,Symix Pharr2,progress,db,hive,142,21,30.0476,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6359,Symix Pharr2,progress,db,raw,2612,387,26.7054,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6360,Symix Pharr2,progress,db,hive,144,21,30.8095,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6361,Symix Pharr2,progress,db,raw,2634,387,26.9690,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6362,Symix Pharr2,progress,db,hive,140,21,29.7143,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6363,Symix Pharr2,progress,db,raw,2641,387,27.0310,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6364,Symix Pharr2,progress,db,hive,146,21,30.8571,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6365,Symix Pharr2,progress,db,raw,2664,387,27.3178,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6366,Symix Pharr2,progress,db,hive,158,20,30.6500,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6367,Symix Pharr2,progress,db,raw,2735,387,28.1163,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6368,Symix Pharr2,progress,db,hive,136,20,28.5000,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6369,Symix Pharr2,progress,db,raw,2724,387,27.9664,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6370,Symix Pharr2,progress,db,hive,140,20,29.0500,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6371,Symix Pharr2,progress,db,raw,2650,387,27.2041,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6372,Symix Pharr2,progress,db,hive,134,20,28.1500,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6373,Symix Pharr2,progress,db,raw,2778,387,28.5530,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6374,Symix Pharr2,progress,db,hive,134,20,28.6000,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6375,Symix Pharr2,progress,db,raw,2798,387,28.7623,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6376,Symix Pharr2,progress,db,hive,129,20,26.1500,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6377,Symix Pharr2,progress,db,raw,2976,387,30.6047,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6378,Symix Pharr2,progress,db,hive,134,20,29.1500,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6379,Symix Pharr2,progress,db,raw,2789,387,28.5840,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6380,Symix Pharr2,progress,db,hive,114,19,26.2632,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6381,Symix Pharr2,progress,db,raw,5313,387,37.2119,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6382,Symix Pharr2,progress,db,hive,116,19,26.6316,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6383,Symix Pharr2,progress,db,raw,5055,387,34.7984,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6384,Symix Pharr2,progress,db,hive,151,19,35.8947,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6385,Symix Pharr2,progress,db,raw,5159,387,35.9509,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6386,Symix Pharr2,progress,db,hive,144,19,29.5789,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6387,Symix Pharr2,progress,db,raw,4990,387,34.6641,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6388,Symix Pharr2,progress,db,hive,112,19,25.5263,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6389,Symix Pharr2,progress,db,raw,5630,387,41.1214,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6390,Symix Pharr2,progress,db,hive,119,19,26.6316,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6391,Symix Pharr2,progress,db,raw,5057,387,36.1111,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6392,Symix Pharr2,progress,db,hive,121,20,26.6000,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6393,Symix Pharr2,progress,db,raw,5982,387,45.8656,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6394,Symix Pharr2,progress,db,hive,150,21,32.4762,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6395,Symix Pharr2,progress,db,raw,2906,387,29.8165,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6396,Symix Pharr2,progress,db,hive,154,21,33.0000,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6397,Symix Pharr2,progress,db,raw,2770,387,28.4264,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6398,Symix Pharr2,progress,db,hive,144,21,30.3333,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6399,Symix Pharr2,progress,db,raw,2687,387,27.5762,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6400,Symix Pharr2,progress,db,hive,145,21,30.7143,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6401,Symix Pharr2,progress,db,raw,2647,387,27.1705,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6402,Symix Pharr2,progress,db,hive,153,21,31.1905,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6403,Symix Pharr2,progress,db,raw,2686,387,27.6098,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6404,Symix Pharr2,progress,db,hive,149,23,27.2609,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6405,Symix Pharr2,progress,db,raw,1954,368,18.8723,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6406,Symix Pharr2,progress,db,hive,148,23,27.3043,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6407,Symix Pharr2,progress,db,raw,1936,368,18.6033,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6408,Symix Pharr2,progress,db,hive,153,23,29.3913,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6409,Symix Pharr2,progress,db,raw,1897,368,18.4946,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6410,Symix Pharr2,progress,db,hive,152,23,29.1304,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6411,Symix Pharr2,progress,db,raw,1964,368,18.8451,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6412,Symix Pharr2,progress,db,hive,150,23,28.6087,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6413,Symix Pharr2,progress,db,raw,1903,368,18.4348,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6414,Symix Pharr2,progress,db,hive,147,23,27.2174,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6415,Symix Pharr2,progress,db,raw,1919,368,18.5299,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6416,Symix Pharr2,progress,db,hive,198,29,30.0000,201.444444444,584.0,108.0,119.037912832,40.653429492,114.033333333,25.125
6417,Symix Pharr2,progress,db,raw,2722,387,28.0207,3253.04347826,5982.0,1897.0,1147.69703161,30.1397845426,1025.33333333,22.3783783784
6418,Symix Reynosa Valve,progress,db,hive,206,21,41.2381,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6419,Symix Reynosa Valve,progress,db,raw,4041,387,41.4987,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6420,Symix Reynosa Valve,progress,db,hive,328,21,60.0952,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6421,Symix Reynosa Valve,progress,db,raw,3386,387,34.8708,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6422,Symix Reynosa Valve,progress,db,hive,270,21,57.6667,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6423,Symix Reynosa Valve,progress,db,raw,3430,387,35.3256,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6424,Symix Reynosa Valve,progress,db,hive,680,21,112.2381,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6425,Symix Reynosa Valve,progress,db,raw,3499,387,35.9561,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6426,Symix Reynosa Valve,progress,db,hive,159,21,33.2857,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6427,Symix Reynosa Valve,progress,db,raw,3498,387,36.0000,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6428,Symix Reynosa Valve,progress,db,hive,162,21,34.9524,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6429,Symix Reynosa Valve,progress,db,raw,5300,387,54.6176,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6430,Symix Reynosa Valve,progress,db,raw,3497,387,35.9509,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6431,Symix Reynosa Valve,progress,db,hive,522,21,118.2381,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6432,Symix Reynosa Valve,progress,db,raw,3628,387,37.3101,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6433,Symix Reynosa Valve,progress,db,hive,3320,21,632.9048,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6434,Symix Reynosa Valve,progress,db,raw,4352,387,39.9793,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6435,Symix Reynosa Valve,progress,db,hive,251,21,49.5238,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6436,Symix Reynosa Valve,progress,db,raw,3484,387,35.8062,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6437,Symix Reynosa Valve,progress,db,hive,839,21,169.3333,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6438,Symix Reynosa Valve,progress,db,raw,3492,387,35.9251,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6439,Symix Reynosa Valve,progress,db,hive,1482,21,299.7143,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6440,Symix Reynosa Valve,progress,db,raw,3518,387,36.2093,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6441,Symix Reynosa Valve,progress,db,hive,150,21,31.9048,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6442,Symix Reynosa Valve,progress,db,raw,3318,387,34.0698,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6443,Symix Reynosa Valve,progress,db,hive,145,21,30.6190,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6444,Symix Reynosa Valve,progress,db,raw,3390,387,34.8036,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6445,Symix Reynosa Valve,progress,db,hive,147,21,31.0476,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6446,Symix Reynosa Valve,progress,db,raw,3322,387,34.1705,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6447,Symix Reynosa Valve,progress,db,hive,153,21,31.0000,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6448,Symix Reynosa Valve,progress,db,raw,3344,387,34.3411,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6449,Symix Reynosa Valve,progress,db,hive,153,21,30.8095,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6450,Symix Reynosa Valve,progress,db,raw,3341,387,34.3204,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6451,Symix Reynosa Valve,progress,db,hive,144,21,30.0952,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6452,Symix Reynosa Valve,progress,db,raw,3363,387,34.5452,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6453,Symix Reynosa Valve,progress,db,hive,142,21,30.0000,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6454,Symix Reynosa Valve,progress,db,raw,3343,387,34.3359,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6455,Symix Reynosa Valve,progress,db,hive,141,21,30.0476,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
6456,Symix Reynosa Valve,progress,db,raw,3342,387,34.3152,3493.34210526,5300.0,2592.0,380.24170127,37.5178833216,1369.76470588,22.0588235294
6457,Symix Reynosa Valve,progress,db,hive,149,21,29.5714,326.702702703,3320.0,112.0,560.607000413,67.4096838735,134.828571429,40.9428571429
